,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,9 of 20,45%,13 of 24,2 of 3,66%,2,0,3:15,4 of 13,4 of 6,1 of 1,3 of 12,3 of 4,3 of 4,0,4 of 14,28%,13 of 25,0 of 0,---,0,0,0:43,4 of 14,0 of 0,0 of 0,2 of 11,2 of 2,0 of 1
2,0,9 of 22,40%,12 of 26,0 of 0,---,0,1,0:00,4 of 12,2 of 6,3 of 4,8 of 21,0 of 0,1 of 1,1,14 of 32,43%,21 of 41,0 of 0,---,0,0,2:37,9 of 27,4 of 4,1 of 1,11 of 26,3 of 4,0 of 2
3,1,12 of 16,75%,12 of 16,0 of 0,---,0,0,0:03,7 of 10,1 of 2,4 of 4,8 of 12,0 of 0,4 of 4,0,3 of 24,12%,3 of 24,0 of 0,---,0,0,0:00,2 of 22,0 of 1,1 of 1,3 of 24,0 of 0,0 of 0
