,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,13 of 21,61%,21 of 29,2 of 2,100%,0,0,4:00,12 of 20,1 of 1,0 of 0,0 of 3,1 of 1,12 of 17,0,0 of 5,0%,30 of 35,0 of 0,---,1,0,0:00,0 of 5,0 of 0,0 of 0,0 of 5,0 of 0,0 of 0
2,0,9 of 16,56%,20 of 27,2 of 2,100%,0,0,3:40,9 of 16,0 of 0,0 of 0,0 of 1,0 of 0,9 of 15,0,2 of 5,40%,35 of 40,0 of 0,---,1,0,0:00,2 of 5,0 of 0,0 of 0,2 of 5,0 of 0,0 of 0
3,0,6 of 11,54%,10 of 15,1 of 1,100%,0,0,2:19,6 of 11,0 of 0,0 of 0,1 of 2,1 of 2,4 of 7,0,0 of 8,0%,43 of 54,0 of 0,---,1,1,1:07,0 of 8,0 of 0,0 of 0,0 of 7,0 of 1,0 of 0
