,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,13 of 35,37%,48 of 75,3 of 3,100%,0,0,3:31,12 of 34,0 of 0,1 of 1,5 of 11,1 of 3,7 of 21,0,7 of 19,36%,23 of 36,0 of 0,---,0,0,0:24,1 of 11,3 of 4,3 of 4,5 of 15,2 of 4,0 of 0
2,0,21 of 35,60%,44 of 60,3 of 3,100%,0,0,2:29,20 of 34,0 of 0,1 of 1,5 of 13,2 of 3,14 of 19,0,13 of 30,43%,16 of 33,0 of 0,---,0,0,0:47,5 of 20,5 of 6,3 of 4,5 of 19,8 of 11,0 of 0
3,0,15 of 40,37%,25 of 51,1 of 3,33%,0,0,1:24,13 of 37,1 of 1,1 of 2,9 of 30,2 of 3,4 of 7,0,15 of 38,39%,18 of 41,0 of 0,---,0,1,0:39,9 of 30,5 of 6,1 of 2,8 of 27,7 of 9,0 of 2
