,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,20 of 48,41%,26 of 55,1 of 3,33%,0,0,0:13,14 of 41,0 of 0,6 of 7,20 of 48,0 of 0,0 of 0,0,5 of 25,20%,7 of 27,1 of 3,33%,0,0,1:07,4 of 23,1 of 2,0 of 0,2 of 21,2 of 3,1 of 1
2,0,29 of 66,43%,29 of 66,0 of 0,---,0,0,0:00,17 of 45,1 of 6,11 of 15,29 of 66,0 of 0,0 of 0,0,5 of 35,14%,5 of 35,0 of 0,---,0,0,0:00,5 of 35,0 of 0,0 of 0,5 of 35,0 of 0,0 of 0
3,0,19 of 44,43%,36 of 65,0 of 2,0%,0,0,1:54,10 of 29,0 of 3,9 of 12,17 of 41,2 of 3,0 of 0,0,5 of 33,15%,11 of 39,0 of 0,---,0,0,0:07,2 of 30,3 of 3,0 of 0,2 of 30,3 of 3,0 of 0
4,0,20 of 54,37%,21 of 55,1 of 1,100%,0,0,1:02,11 of 39,3 of 5,6 of 10,17 of 50,3 of 4,0 of 0,0,1 of 30,3%,1 of 30,0 of 0,---,0,0,0:00,1 of 30,0 of 0,0 of 0,1 of 30,0 of 0,0 of 0
5,0,22 of 47,46%,24 of 51,2 of 3,66%,0,0,1:36,13 of 32,1 of 4,8 of 11,19 of 44,3 of 3,0 of 0,0,0 of 11,0%,6 of 17,0 of 1,0%,0,0,0:00,0 of 10,0 of 1,0 of 0,0 of 11,0 of 0,0 of 0
