,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,13 of 33,39%,15 of 35,1 of 1,100%,2,0,0:43,11 of 29,1 of 3,1 of 1,11 of 31,0 of 0,2 of 2,0,24 of 53,45%,28 of 57,1 of 1,100%,0,0,1:26,17 of 46,2 of 2,5 of 5,15 of 42,4 of 6,5 of 5
2,0,30 of 71,42%,32 of 73,3 of 4,75%,1,0,1:32,23 of 63,5 of 6,2 of 2,27 of 67,1 of 2,2 of 2,0,26 of 70,37%,29 of 73,0 of 0,---,0,0,0:10,25 of 69,1 of 1,0 of 0,20 of 62,3 of 4,3 of 4
