,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,19 of 53,35%,22 of 56,0 of 1,0%,0,0,0:11,8 of 33,6 of 8,5 of 12,14 of 46,5 of 7,0 of 0,0,24 of 47,51%,27 of 50,0 of 2,0%,0,0,0:31,17 of 38,7 of 8,0 of 1,14 of 35,10 of 12,0 of 0
2,0,46 of 80,57%,50 of 85,1 of 1,100%,0,0,1:08,32 of 59,12 of 19,2 of 2,36 of 67,9 of 10,1 of 3,0,37 of 62,59%,37 of 62,0 of 0,---,0,0,0:09,31 of 54,6 of 8,0 of 0,30 of 52,7 of 10,0 of 0
3,0,46 of 77,59%,50 of 85,1 of 3,33%,0,1,1:11,35 of 63,11 of 13,0 of 1,32 of 62,8 of 9,6 of 6,0,16 of 51,31%,23 of 58,1 of 3,33%,0,0,0:13,13 of 48,3 of 3,0 of 0,10 of 44,4 of 5,2 of 2
