,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,17 of 44,38%,17 of 44,0 of 0,---,0,0,0:00,11 of 29,4 of 8,2 of 7,17 of 44,0 of 0,0 of 0,0,12 of 25,48%,12 of 25,0 of 0,---,0,0,0:00,1 of 8,4 of 8,7 of 9,12 of 25,0 of 0,0 of 0
2,0,30 of 63,47%,30 of 63,0 of 0,---,0,0,0:00,17 of 41,5 of 12,8 of 10,30 of 63,0 of 0,0 of 0,1,20 of 30,66%,20 of 30,0 of 0,---,0,0,0:01,4 of 13,3 of 4,13 of 13,18 of 28,0 of 0,2 of 2
