,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,25 of 34,73%,87 of 103,2 of 2,100%,0,0,4:22,20 of 29,2 of 2,3 of 3,4 of 8,3 of 5,18 of 21,0,5 of 11,45%,7 of 13,0 of 0,---,1,0,0:00,2 of 7,3 of 4,0 of 0,4 of 9,1 of 2,0 of 0
2,0,10 of 16,62%,85 of 99,2 of 2,100%,0,0,4:53,9 of 14,0 of 1,1 of 1,1 of 1,0 of 1,9 of 14,0,2 of 6,33%,12 of 16,0 of 0,---,0,0,0:00,2 of 6,0 of 0,0 of 0,0 of 2,0 of 0,2 of 4
3,0,4 of 6,66%,42 of 56,2 of 2,100%,0,0,3:46,2 of 4,0 of 0,2 of 2,1 of 1,1 of 1,2 of 4,0,4 of 7,57%,18 of 21,0 of 1,0%,1,1,0:57,3 of 6,1 of 1,0 of 0,2 of 3,0 of 1,2 of 3
