,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,13 of 43,30%,13 of 43,0 of 1,0%,0,0,0:02,5 of 28,2 of 7,6 of 8,12 of 38,1 of 5,0 of 0,0,13 of 31,41%,13 of 31,0 of 0,---,0,0,0:00,8 of 26,4 of 4,1 of 1,11 of 27,2 of 4,0 of 0
2,0,9 of 29,31%,9 of 29,1 of 2,50%,0,0,0:10,2 of 19,6 of 9,1 of 1,8 of 26,0 of 1,1 of 2,0,8 of 24,33%,8 of 24,0 of 0,---,0,0,0:00,6 of 19,0 of 2,2 of 3,7 of 22,0 of 1,1 of 1
3,0,11 of 15,73%,26 of 35,4 of 4,100%,0,0,3:37,3 of 5,2 of 3,6 of 7,2 of 3,6 of 7,3 of 5,0,5 of 11,45%,10 of 16,0 of 1,0%,0,0,0:08,5 of 11,0 of 0,0 of 0,2 of 8,0 of 0,3 of 3
