,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,25 of 47,53%,29 of 51,0 of 1,0%,0,0,0:09,3 of 20,14 of 19,8 of 8,14 of 35,11 of 12,0 of 0,0,22 of 36,61%,25 of 40,0 of 3,0%,0,0,2:19,5 of 16,4 of 6,13 of 14,10 of 23,12 of 13,0 of 0
2,0,13 of 18,72%,23 of 33,0 of 0,---,0,0,3:34,10 of 15,2 of 2,1 of 1,3 of 6,0 of 0,10 of 12,0,11 of 16,68%,16 of 21,2 of 2,100%,1,0,0:53,9 of 13,1 of 2,1 of 1,6 of 10,3 of 3,2 of 3
3,0,18 of 34,52%,23 of 39,0 of 2,0%,0,0,0:05,3 of 13,13 of 18,2 of 3,12 of 27,6 of 7,0 of 0,1,16 of 21,76%,16 of 21,0 of 0,---,0,0,1:10,8 of 12,2 of 2,6 of 7,12 of 17,3 of 3,1 of 1
