,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,21 of 61,34%,22 of 62,0 of 0,---,0,0,0:00,16 of 52,4 of 7,1 of 2,21 of 61,0 of 0,0 of 0,0,22 of 73,30%,26 of 77,0 of 0,---,0,0,0:33,11 of 61,2 of 3,9 of 9,21 of 72,1 of 1,0 of 0
2,0,32 of 75,42%,32 of 75,0 of 1,0%,0,0,0:00,18 of 58,7 of 9,7 of 8,32 of 75,0 of 0,0 of 0,0,23 of 102,22%,23 of 102,0 of 0,---,0,0,0:00,12 of 85,1 of 4,10 of 13,23 of 102,0 of 0,0 of 0
3,0,20 of 44,45%,55 of 80,0 of 0,---,0,0,0:00,11 of 32,4 of 5,5 of 7,20 of 44,0 of 0,0 of 0,0,13 of 56,23%,25 of 69,1 of 2,50%,0,0,1:58,8 of 47,2 of 6,3 of 3,13 of 54,0 of 1,0 of 1
