,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,16 of 24,66%,23 of 31,1 of 1,100%,0,0,1:16,2 of 9,7 of 7,7 of 8,10 of 15,3 of 4,3 of 5,0,26 of 53,49%,26 of 53,0 of 0,---,0,0,1:06,13 of 37,8 of 11,5 of 5,12 of 24,14 of 29,0 of 0
2,1,11 of 20,55%,16 of 25,0 of 0,---,1,0,1:20,2 of 4,2 of 6,7 of 10,10 of 18,0 of 1,1 of 1,0,5 of 9,55%,6 of 10,0 of 0,---,0,0,0:01,1 of 4,2 of 2,2 of 3,5 of 9,0 of 0,0 of 0
