,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,9 of 28,32%,10 of 29,0 of 0,---,0,0,0:00,4 of 14,3 of 11,2 of 3,9 of 28,0 of 0,0 of 0,0,14 of 39,35%,14 of 39,0 of 0,---,0,0,0:00,6 of 22,4 of 9,4 of 8,14 of 39,0 of 0,0 of 0
2,0,16 of 45,35%,18 of 48,0 of 0,---,0,0,0:00,4 of 28,7 of 12,5 of 5,16 of 44,0 of 1,0 of 0,0,27 of 56,48%,27 of 56,0 of 0,---,0,0,0:00,9 of 31,10 of 16,8 of 9,27 of 56,0 of 0,0 of 0
3,0,14 of 43,32%,17 of 47,0 of 0,---,0,0,0:00,6 of 24,4 of 13,4 of 6,13 of 40,1 of 3,0 of 0,0,32 of 57,56%,34 of 59,0 of 0,---,0,0,0:00,14 of 31,9 of 15,9 of 11,30 of 55,2 of 2,0 of 0
