,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,15 of 20,75%,19 of 24,0 of 3,0%,0,1,0:57,2 of 5,3 of 4,10 of 11,7 of 12,8 of 8,0 of 0,0,12 of 20,60%,34 of 43,2 of 4,50%,0,0,2:10,3 of 11,8 of 8,1 of 1,4 of 11,1 of 2,7 of 7
2,1,1 of 1,100%,1 of 1,0 of 0,---,0,0,0:01,1 of 1,0 of 0,0 of 0,1 of 1,0 of 0,0 of 0,0,1 of 1,100%,1 of 1,0 of 0,---,0,0,0:00,0 of 0,0 of 0,1 of 1,1 of 1,0 of 0,0 of 0
