,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,17 of 22,77%,60 of 66,2 of 2,100%,0,0,4:32,12 of 17,5 of 5,0 of 0,3 of 3,1 of 1,13 of 18,0,0 of 7,0%,6 of 13,0 of 0,---,0,0,0:00,0 of 7,0 of 0,0 of 0,0 of 7,0 of 0,0 of 0
2,0,25 of 32,78%,69 of 77,2 of 3,66%,0,0,3:40,11 of 18,14 of 14,0 of 0,7 of 9,1 of 1,17 of 22,0,3 of 11,27%,4 of 12,0 of 0,---,0,0,0:00,1 of 9,1 of 1,1 of 1,2 of 8,1 of 3,0 of 0
