,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,9 of 16,56%,17 of 26,0 of 0,---,0,0,1:26,6 of 13,0 of 0,3 of 3,6 of 8,0 of 0,3 of 8,0,4 of 19,21%,15 of 31,2 of 3,66%,0,0,0:28,3 of 16,0 of 0,1 of 3,3 of 17,1 of 2,0 of 0
2,0,3 of 7,42%,14 of 18,0 of 0,---,0,1,0:45,1 of 4,1 of 1,1 of 2,3 of 6,0 of 1,0 of 0,0,1 of 11,9%,29 of 40,1 of 2,50%,1,1,2:22,0 of 10,0 of 0,1 of 1,0 of 9,0 of 0,1 of 2
3,0,9 of 20,45%,35 of 48,0 of 0,---,1,0,2:40,2 of 12,1 of 1,6 of 7,4 of 9,0 of 1,5 of 10,0,3 of 14,21%,19 of 33,1 of 5,20%,1,0,0:57,3 of 13,0 of 1,0 of 0,2 of 12,1 of 2,0 of 0
