,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,13 of 24,54%,13 of 25,0 of 0,---,0,0,0:00,4 of 15,8 of 8,1 of 1,13 of 23,0 of 0,0 of 1,0,20 of 31,64%,27 of 38,1 of 1,100%,0,0,2:19,17 of 27,3 of 4,0 of 0,10 of 20,0 of 1,10 of 10
2,0,10 of 17,58%,11 of 18,0 of 0,---,0,0,0:00,5 of 12,4 of 4,1 of 1,8 of 14,2 of 3,0 of 0,0,9 of 13,69%,14 of 18,1 of 1,100%,1,0,1:58,8 of 12,1 of 1,0 of 0,5 of 9,0 of 0,4 of 4
