,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,31 of 65,47%,38 of 72,0 of 2,0%,0,0,0:55,20 of 48,10 of 15,1 of 2,27 of 58,4 of 7,0 of 0,0,16 of 40,40%,19 of 44,1 of 1,100%,0,0,1:01,8 of 25,6 of 11,2 of 4,11 of 32,5 of 6,0 of 2
2,0,28 of 41,68%,41 of 54,0 of 2,0%,0,0,1:10,23 of 35,4 of 4,1 of 2,16 of 27,12 of 14,0 of 0,0,12 of 24,50%,20 of 34,0 of 0,---,0,0,0:02,12 of 22,0 of 2,0 of 0,7 of 19,5 of 5,0 of 0
