,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,1,9 of 21,42%,13 of 28,3 of 4,75%,0,0,2:27,3 of 11,2 of 3,4 of 7,8 of 17,0 of 0,1 of 4,0,16 of 29,55%,25 of 39,0 of 1,0%,0,0,0:33,7 of 18,9 of 10,0 of 1,8 of 21,7 of 7,1 of 1
2,0,11 of 22,50%,12 of 23,1 of 4,25%,0,1,1:17,4 of 13,4 of 5,3 of 4,11 of 21,0 of 1,0 of 0,0,19 of 35,54%,34 of 50,3 of 7,42%,0,0,1:41,8 of 22,11 of 13,0 of 0,9 of 24,10 of 11,0 of 0
3,0,1 of 7,14%,12 of 21,3 of 4,75%,0,1,3:06,0 of 6,0 of 0,1 of 1,1 of 6,0 of 1,0 of 0,0,14 of 23,60%,34 of 47,0 of 0,---,0,1,0:49,6 of 14,8 of 9,0 of 0,3 of 10,5 of 5,6 of 8
