,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,9 of 14,64%,43 of 59,2 of 2,100%,0,0,4:25,8 of 13,1 of 1,0 of 0,3 of 8,0 of 0,6 of 6,0,9 of 15,60%,53 of 63,0 of 0,---,0,0,0:00,6 of 12,0 of 0,3 of 3,3 of 8,0 of 0,6 of 7
2,0,4 of 10,40%,38 of 55,1 of 1,100%,0,0,4:47,4 of 10,0 of 0,0 of 0,1 of 6,0 of 0,3 of 4,0,5 of 8,62%,31 of 36,0 of 0,---,0,0,0:00,3 of 6,0 of 0,2 of 2,2 of 5,0 of 0,3 of 3
3,0,7 of 16,43%,27 of 39,0 of 4,0%,0,0,3:11,5 of 14,1 of 1,1 of 1,4 of 12,0 of 0,3 of 4,0,11 of 30,36%,30 of 50,0 of 0,---,0,0,0:17,7 of 24,2 of 2,2 of 4,3 of 20,0 of 0,8 of 10
