,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,32 of 65,49%,37 of 70,0 of 1,0%,0,0,0:00,13 of 45,4 of 4,15 of 16,32 of 65,0 of 0,0 of 0,0,20 of 47,42%,20 of 47,0 of 0,---,0,0,0:02,8 of 29,6 of 11,6 of 7,18 of 45,2 of 2,0 of 0
2,1,37 of 76,48%,37 of 76,0 of 0,---,0,0,0:01,27 of 63,2 of 4,8 of 9,36 of 75,0 of 0,1 of 1,0,18 of 41,43%,18 of 41,0 of 0,---,0,0,0:00,7 of 30,7 of 7,4 of 4,18 of 41,0 of 0,0 of 0
