,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,8 of 18,44%,12 of 30,0 of 0,---,0,0,0:00,3 of 10,0 of 2,5 of 6,8 of 18,0 of 0,0 of 0,1,18 of 40,45%,18 of 40,0 of 0,---,0,0,0:42,4 of 14,5 of 12,9 of 14,13 of 33,0 of 0,5 of 7
2,0,9 of 38,23%,9 of 38,0 of 1,0%,0,0,0:18,2 of 26,0 of 5,7 of 7,9 of 36,0 of 2,0 of 0,0,23 of 68,33%,23 of 68,0 of 0,---,0,0,0:00,13 of 43,4 of 16,6 of 9,22 of 66,1 of 2,0 of 0
3,0,20 of 48,41%,21 of 49,0 of 3,0%,0,0,1:30,9 of 35,2 of 4,9 of 9,15 of 42,5 of 6,0 of 0,0,22 of 53,41%,25 of 56,0 of 0,---,0,0,0:00,9 of 36,10 of 14,3 of 3,21 of 52,1 of 1,0 of 0
