,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,39 of 69,56%,39 of 69,0 of 0,---,0,0,0:00,17 of 42,13 of 15,9 of 12,39 of 69,0 of 0,0 of 0,0,14 of 48,29%,14 of 48,0 of 0,---,0,0,0:00,11 of 44,3 of 4,0 of 0,14 of 48,0 of 0,0 of 0
2,1,12 of 18,66%,12 of 18,0 of 0,---,0,0,0:00,10 of 15,0 of 0,2 of 3,7 of 11,4 of 6,1 of 1,0,2 of 6,33%,2 of 6,0 of 0,---,0,0,0:00,2 of 6,0 of 0,0 of 0,2 of 5,0 of 1,0 of 0
