,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,15 of 35,42%,38 of 59,0 of 0,---,0,0,0:00,3 of 13,8 of 14,4 of 8,10 of 30,5 of 5,0 of 0,0,13 of 46,28%,17 of 53,1 of 1,100%,0,0,0:43,6 of 38,1 of 2,6 of 6,7 of 38,4 of 5,2 of 3
2,0,11 of 18,61%,40 of 50,0 of 0,---,0,0,0:00,3 of 9,5 of 6,3 of 3,7 of 13,2 of 2,2 of 3,0,9 of 27,33%,24 of 44,2 of 2,100%,0,0,2:51,2 of 20,1 of 1,6 of 6,3 of 14,3 of 4,3 of 9
3,0,3 of 9,33%,8 of 14,0 of 0,---,0,0,0:00,2 of 7,0 of 0,1 of 2,1 of 6,0 of 0,2 of 3,0,11 of 23,47%,37 of 53,1 of 3,33%,0,0,3:29,4 of 14,4 of 5,3 of 4,4 of 14,0 of 0,7 of 9
