,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,18 of 52,34%,36 of 70,0 of 0,---,0,0,0:56,11 of 43,5 of 7,2 of 2,14 of 45,2 of 4,2 of 3,0,11 of 31,35%,17 of 39,1 of 2,50%,0,1,1:17,3 of 20,3 of 6,5 of 5,5 of 23,5 of 7,1 of 1
2,1,32 of 76,42%,54 of 99,0 of 0,---,0,0,1:16,25 of 63,6 of 10,1 of 3,15 of 50,4 of 5,13 of 21,0,11 of 26,42%,18 of 34,0 of 0,---,1,1,1:20,4 of 14,4 of 8,3 of 4,10 of 22,1 of 4,0 of 0
3,0,34 of 82,41%,46 of 95,1 of 2,50%,0,0,0:04,24 of 72,7 of 7,3 of 3,31 of 79,3 of 3,0 of 0,0,30 of 65,46%,38 of 73,0 of 2,0%,0,0,1:00,18 of 51,10 of 12,2 of 2,30 of 64,0 of 1,0 of 0
