,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,11 of 18,61%,18 of 25,2 of 2,100%,0,0,2:34,7 of 12,4 of 6,0 of 0,7 of 13,0 of 0,4 of 5,0,13 of 24,54%,13 of 24,0 of 0,---,0,0,0:00,7 of 17,3 of 4,3 of 3,12 of 23,1 of 1,0 of 0
2,0,14 of 24,58%,32 of 42,2 of 2,100%,0,0,1:50,7 of 17,0 of 0,7 of 7,12 of 21,1 of 1,1 of 2,0,15 of 31,48%,16 of 32,0 of 0,---,0,0,0:03,11 of 21,3 of 9,1 of 1,10 of 25,5 of 6,0 of 0
3,0,5 of 9,55%,70 of 81,2 of 2,100%,0,0,4:16,3 of 6,2 of 2,0 of 1,4 of 7,0 of 0,1 of 2,0,5 of 8,62%,12 of 15,0 of 0,---,1,0,0:00,4 of 7,0 of 0,1 of 1,4 of 6,0 of 0,1 of 2
