,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,24 of 57,42%,24 of 57,0 of 0,---,0,0,0:00,14 of 46,10 of 11,0 of 0,24 of 57,0 of 0,0 of 0,0,9 of 24,37%,9 of 24,0 of 0,---,0,0,0:00,5 of 16,0 of 2,4 of 6,9 of 24,0 of 0,0 of 0
2,0,35 of 71,49%,35 of 71,1 of 1,100%,1,0,0:06,22 of 54,13 of 17,0 of 0,35 of 71,0 of 0,0 of 0,0,17 of 39,43%,17 of 39,0 of 1,0%,0,0,0:06,10 of 30,2 of 3,5 of 6,16 of 38,1 of 1,0 of 0
3,1,32 of 55,58%,32 of 55,0 of 0,---,0,0,0:01,23 of 43,9 of 12,0 of 0,32 of 54,0 of 1,0 of 0,0,13 of 33,39%,13 of 33,0 of 0,---,0,0,0:00,5 of 25,3 of 3,5 of 5,13 of 33,0 of 0,0 of 0
