,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,24 of 49,48%,24 of 49,0 of 0,---,0,0,0:00,16 of 40,4 of 4,4 of 5,24 of 49,0 of 0,0 of 0,0,27 of 75,36%,27 of 75,0 of 0,---,0,0,0:00,19 of 66,7 of 8,1 of 1,26 of 74,1 of 1,0 of 0
2,0,21 of 65,32%,21 of 65,0 of 1,0%,0,0,0:00,12 of 48,3 of 8,6 of 9,21 of 65,0 of 0,0 of 0,0,34 of 80,42%,35 of 81,0 of 0,---,0,0,0:00,21 of 64,11 of 14,2 of 2,32 of 77,2 of 3,0 of 0
3,0,11 of 22,50%,13 of 24,0 of 2,0%,0,0,0:07,1 of 10,3 of 3,7 of 9,9 of 19,2 of 2,0 of 1,0,21 of 43,48%,24 of 46,0 of 0,---,3,0,1:29,11 of 33,6 of 6,4 of 4,15 of 34,1 of 1,5 of 8
