,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,3 of 9,33%,13 of 20,2 of 3,66%,2,0,4:07,0 of 5,3 of 4,0 of 0,0 of 1,0 of 1,3 of 7,0,3 of 9,33%,6 of 12,0 of 0,---,0,1,0:17,1 of 6,0 of 0,2 of 3,1 of 3,1 of 4,1 of 2
2,0,5 of 11,45%,17 of 25,2 of 3,66%,1,0,1:03,2 of 7,2 of 3,1 of 1,3 of 7,1 of 3,1 of 1,1,15 of 22,68%,20 of 27,0 of 0,---,0,0,2:52,11 of 18,3 of 3,1 of 1,6 of 8,3 of 3,6 of 11
3,0,1 of 4,25%,5 of 10,0 of 0,---,1,1,0:17,1 of 4,0 of 0,0 of 0,1 of 4,0 of 0,0 of 0,1,19 of 23,82%,23 of 27,0 of 0,---,0,0,1:32,16 of 20,2 of 2,1 of 1,7 of 8,1 of 1,11 of 14
