,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,11 of 21,52%,15 of 25,0 of 0,---,0,0,0:18,4 of 12,2 of 4,5 of 5,5 of 13,6 of 8,0 of 0,0,6 of 18,33%,19 of 33,5 of 6,83%,0,0,2:32,4 of 14,2 of 4,0 of 0,3 of 11,1 of 4,2 of 3
2,0,7 of 13,53%,46 of 54,0 of 0,---,0,0,3:20,5 of 11,1 of 1,1 of 1,0 of 1,1 of 1,6 of 11,0,0 of 2,0%,4 of 7,1 of 3,33%,2,0,0:49,0 of 2,0 of 0,0 of 0,0 of 2,0 of 0,0 of 0
3,0,18 of 33,54%,39 of 55,0 of 1,0%,0,0,1:03,6 of 19,3 of 5,9 of 9,6 of 16,12 of 17,0 of 0,0,9 of 15,60%,13 of 22,1 of 6,16%,0,0,2:38,5 of 11,4 of 4,0 of 0,3 of 6,4 of 7,2 of 2
