,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,10 of 25,40%,40 of 56,3 of 3,100%,0,0,3:38,9 of 24,1 of 1,0 of 0,4 of 16,0 of 0,6 of 9,0,11 of 34,32%,27 of 53,0 of 0,---,0,0,0:00,8 of 27,0 of 3,3 of 4,10 of 31,0 of 0,1 of 3
2,0,10 of 26,38%,20 of 37,2 of 2,100%,0,0,2:52,6 of 21,2 of 3,2 of 2,3 of 12,6 of 13,1 of 1,0,8 of 23,34%,17 of 33,0 of 1,0%,1,0,0:38,1 of 14,6 of 8,1 of 1,3 of 15,2 of 4,3 of 4
3,0,22 of 52,42%,24 of 54,0 of 0,---,0,0,1:17,12 of 40,3 of 4,7 of 8,17 of 44,5 of 7,0 of 1,0,22 of 69,31%,23 of 70,0 of 2,0%,0,0,0:00,13 of 56,7 of 10,2 of 3,18 of 64,4 of 5,0 of 0
