,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,5 of 13,38%,12 of 21,2 of 2,100%,4,1,1:18,2 of 10,3 of 3,0 of 0,3 of 10,2 of 3,0 of 0,0,13 of 36,36%,18 of 41,1 of 1,100%,0,0,1:59,8 of 31,5 of 5,0 of 0,8 of 25,2 of 7,3 of 4
2,0,13 of 33,39%,20 of 43,1 of 1,100%,2,1,2:28,11 of 29,2 of 4,0 of 0,4 of 16,4 of 5,5 of 12,0,15 of 36,41%,31 of 53,2 of 3,66%,1,0,1:05,9 of 29,4 of 5,2 of 2,7 of 21,4 of 11,4 of 4
3,0,8 of 15,53%,20 of 27,2 of 2,100%,0,0,4:02,7 of 14,1 of 1,0 of 0,1 of 5,1 of 1,6 of 9,0,7 of 14,50%,22 of 30,0 of 0,---,2,0,0:06,3 of 10,4 of 4,0 of 0,6 of 9,0 of 4,1 of 1
