,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,15 of 27,55%,19 of 32,0 of 0,---,1,0,0:00,8 of 18,3 of 5,4 of 4,8 of 12,7 of 15,0 of 0,0,16 of 35,45%,20 of 39,1 of 1,100%,0,0,3:32,5 of 23,1 of 2,10 of 10,5 of 23,10 of 10,1 of 2
2,0,16 of 28,57%,21 of 34,0 of 0,---,0,0,1:26,7 of 18,8 of 9,1 of 1,4 of 9,12 of 19,0 of 0,0,15 of 28,53%,30 of 45,3 of 5,60%,0,0,2:32,8 of 21,6 of 6,1 of 1,3 of 8,9 of 13,3 of 7
3,0,7 of 16,43%,27 of 36,0 of 3,0%,0,0,0:23,4 of 13,1 of 1,2 of 2,6 of 12,0 of 2,1 of 2,0,7 of 15,46%,27 of 38,3 of 4,75%,0,0,3:10,4 of 12,0 of 0,3 of 3,3 of 9,2 of 3,2 of 3
