,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,3 of 3,100%,18 of 24,0 of 1,0%,4,0,0:00,0 of 0,3 of 3,0 of 0,0 of 0,3 of 3,0 of 0,0,29 of 49,59%,61 of 96,2 of 5,40%,0,0,4:42,28 of 48,1 of 1,0 of 0,0 of 1,0 of 0,29 of 48
2,0,18 of 34,52%,40 of 60,1 of 1,100%,1,0,2:29,14 of 27,2 of 3,2 of 4,1 of 4,3 of 6,14 of 24,0,1 of 3,33%,1 of 3,0 of 1,0%,0,0,0:12,0 of 2,1 of 1,0 of 0,0 of 2,1 of 1,0 of 0
