,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,28 of 53,52%,52 of 80,1 of 1,100%,0,0,1:05,11 of 35,1 of 2,16 of 16,24 of 49,0 of 0,4 of 4,0,12 of 32,37%,13 of 33,0 of 0,---,0,0,0:00,3 of 21,2 of 3,7 of 8,12 of 32,0 of 0,0 of 0
2,0,6 of 7,85%,13 of 19,1 of 1,100%,2,0,1:03,5 of 6,0 of 0,1 of 1,4 of 5,0 of 0,2 of 2,0,4 of 7,57%,4 of 7,0 of 0,---,0,0,0:00,3 of 6,0 of 0,1 of 1,4 of 7,0 of 0,0 of 0
