,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,14 of 43,32%,14 of 43,1 of 1,100%,0,0,0:07,14 of 41,0 of 2,0 of 0,14 of 42,0 of 1,0 of 0,0,12 of 49,24%,14 of 51,0 of 0,---,0,0,0:11,4 of 35,6 of 11,2 of 3,11 of 46,1 of 3,0 of 0
2,0,34 of 72,47%,34 of 72,0 of 0,---,0,0,0:05,25 of 62,8 of 9,1 of 1,32 of 69,2 of 3,0 of 0,0,21 of 74,28%,22 of 76,0 of 0,---,0,0,0:22,11 of 61,8 of 10,2 of 3,18 of 68,3 of 6,0 of 0
3,1,26 of 45,57%,26 of 45,0 of 0,---,0,0,0:01,22 of 39,4 of 6,0 of 0,25 of 44,0 of 0,1 of 1,0,10 of 37,27%,10 of 37,0 of 0,---,0,0,0:00,8 of 33,1 of 3,1 of 1,10 of 37,0 of 0,0 of 0
