,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,38 of 63,60%,47 of 74,2 of 2,100%,0,0,0:54,23 of 44,5 of 6,10 of 13,21 of 38,1 of 2,16 of 23,0,14 of 58,24%,14 of 58,0 of 0,---,0,0,0:00,10 of 44,4 of 12,0 of 2,14 of 58,0 of 0,0 of 0
2,0,56 of 118,47%,56 of 118,0 of 0,---,0,0,0:00,35 of 84,8 of 13,13 of 21,54 of 110,2 of 8,0 of 0,0,11 of 63,17%,11 of 63,0 of 0,---,0,0,0:00,6 of 51,0 of 7,5 of 5,11 of 63,0 of 0,0 of 0
3,1,41 of 72,56%,41 of 72,0 of 0,---,0,0,0:04,26 of 50,5 of 8,10 of 14,39 of 66,0 of 1,2 of 5,0,16 of 41,39%,16 of 41,0 of 0,---,0,0,0:00,10 of 30,4 of 8,2 of 3,16 of 41,0 of 0,0 of 0
