,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,2 of 11,18%,4 of 13,1 of 1,100%,0,0,1:10,2 of 11,0 of 0,0 of 0,0 of 7,0 of 1,2 of 3,0,15 of 22,68%,34 of 43,2 of 3,66%,0,0,1:30,12 of 18,2 of 2,1 of 2,4 of 11,0 of 0,11 of 11
2,0,1 of 5,20%,9 of 13,0 of 1,0%,2,0,0:01,1 of 4,0 of 0,0 of 1,1 of 5,0 of 0,0 of 0,0,35 of 46,76%,64 of 80,2 of 2,100%,0,0,3:51,30 of 41,3 of 3,2 of 2,2 of 8,0 of 0,33 of 38
3,0,2 of 14,14%,7 of 20,0 of 0,---,0,0,0:00,1 of 13,0 of 0,1 of 1,1 of 11,0 of 0,1 of 3,0,36 of 48,75%,86 of 102,1 of 2,50%,0,0,3:34,29 of 41,6 of 6,1 of 1,10 of 13,0 of 0,26 of 35
