,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,11 of 23,47%,16 of 28,0 of 4,0%,0,0,1:23,3 of 13,5 of 7,3 of 3,6 of 17,5 of 6,0 of 0,0,0 of 3,0%,1 of 4,0 of 0,---,0,0,0:12,0 of 3,0 of 0,0 of 0,0 of 3,0 of 0,0 of 0
2,1,46 of 56,82%,58 of 69,0 of 0,---,1,0,4:07,44 of 54,2 of 2,0 of 0,1 of 2,0 of 0,45 of 54,0,0 of 3,0%,0 of 3,0 of 0,---,0,0,0:00,0 of 3,0 of 0,0 of 0,0 of 3,0 of 0,0 of 0
