,r_kd,r_sig_str,r_sig_str_pct,r_total_str,r_td,r_td_pct,r_sub_att,r_rev,r_ctrl,r_head,r_body,r_leg,r_distance,r_clinch,r_ground,b_kd,b_sig_str,b_sig_str_pct,b_total_str,b_td,b_td_pct,b_sub_att,b_rev,b_ctrl,b_head,b_body,b_leg,b_distance,b_clinch,b_ground
1,0,4 of 49,8%,4 of 49,0 of 1,0%,0,0,0:02,1 of 40,2 of 6,1 of 3,4 of 48,0 of 1,0 of 0,1,21 of 37,56%,24 of 44,0 of 0,---,0,0,0:19,13 of 26,3 of 4,5 of 7,18 of 32,2 of 2,1 of 3
2,0,9 of 48,18%,9 of 48,1 of 1,100%,0,0,0:02,3 of 40,5 of 6,1 of 2,9 of 48,0 of 0,0 of 0,0,27 of 45,60%,27 of 45,0 of 0,---,0,0,0:00,13 of 25,4 of 7,10 of 13,27 of 45,0 of 0,0 of 0
3,0,6 of 65,9%,6 of 65,0 of 0,---,0,0,0:00,5 of 56,1 of 7,0 of 2,6 of 65,0 of 0,0 of 0,0,26 of 45,57%,26 of 45,0 of 0,---,0,0,0:00,16 of 26,2 of 8,8 of 11,26 of 45,0 of 0,0 of 0
